PlayerID,Name,Age,Nationality,Club,Position,MatchesPlayed,Goals,Assists,YellowCards,RedCards,MarketValue
P04727,Yusuf Lopez,25.0,Portugal,Liverpool,CAM,0.0,0.0,2.0,0.0,0.0,40100000.0
P03694,Mohamed Nguyen,20.0,Nigeria,Manchester United,DEF,3.0,0.0,0.0,0.0,0.0,22826000.0
P00105,Sergio Gonzalez,33.0,Sweden,Rangers,Goalkeeper,36.0,0.0,2.0,3.0,0.0,32613000.0
P03995,Benjamin Okeke,21.0,Eng,Feyenoord,dEF,36.0,0.0,9.0,0.0,0.0,16100000.000000002
P04413,Andre sNguyen,25.0,Ned,Real Madrid,ST,34.0,0.0,4.0,4.0,1.0,32500000.0
P01949,Daniel C. Hernandez,18.0,Swe,Juventus,GK,23.0,0.0,0.0,0.0,0.0,16765147.0
P01460,Elijah Brown Popov,22.0,Wal,Manc hester United,FWD,7.0,0.0,0.0,0.0,0.0,16300000.0
P03258,ANDRES OKEKE,24.0,Portugal,Borussia Dortmund,Gk,0.0,0.0,0.0,0.0,0.0,44837000.0
P02804,Daniel Singh Williams,29.0,Spain,Liverpool,Forward,10.0,1.0,3.0,3.0,0.0,31893958.0
P02707,Ezequiel Jones,23.0,Spain,Barcelonna,Forward,21.0,12.0,0.0,5.0,0.0,52196223.0
P04790,Diego Ali,22.0,Gh Ana,RB Leipzig,DEF,26.0,1.0,0.0,5.0,0.0,54019021.0
P01588,James Fernandez,32.0,Nigeria,Sporting,CB,0.0,0.0,2.0,2.0,0.0,21531000.0
P03660,Fabio Smith,23.0,Sweden,Sporting,CAM,59.0,0.0,0.0,6.0,0.0,47879647.0
P01732,Sebastian Russo,21.0,Dnk,Roma,CDM,14.0,0.0,0.0,2.0,0.0,32500000.0
P04765,Yusuf Miller,25.0,England,Manchester City,LM,20.0,0.0,2.0,5.0,0.0,32500000.0
P04225,Diego Z. Jackson,21.0,Wales,Inter Milan,DEF,15.0,1.0,0.0,2.0,0.0,27857167.0
P03682,Samuel Russo,24.0,Argentina,Rangers,DEF,30.0,2.0,0.0,2.0,0.0,45632000.0
P01792,Adebayo Z. Abdullah,19.0,United States,Napoli,Goalkeepeer,16.0,0.0,0.0,2.0,0.0,21911347.0
P02356,Ivan D. Moore,31.0,Unknown,Juventus,LB,29.0,0.0,2.0,6.0,0.0,44768288.0
P01941,Mason Abdullah,24.0,Unknown,Zamalek,CDM,0.0,0.0,0.0,3.0,1.0,35739374.0
P00703,Mohamed-Smith,30.0,Deu,Bayern Munich,FWD,30.0,12.0,3.0,3.0,0.0,25960000.0
P02443,Andres Hernánde z,25.0,Dnk,Manchester United,MF,20.0,1.0,20.0,2.0,0.0,50429647.0
P04376,Michael Lopez,17.0,Sw E,Celtic,CAM,9.0,0.0,3.0,1.0,0.0,49940000.0
P00497,Luis Jones,23.0,Bra,Tottenham,Defender,19.0,0.0,4.0,1.0,0.0,29000000.0
P00465,Elijah Rossi,26.0,Ntherlands,Chelsea,Defender,11.0,0.0,0.0,3.0,0.0,33400000.0
P04072,william ali,21.0,Eng,Barcelona,Defender,27.0,0.0,3.0,0.0,0.0,13800000.0
P04334,Ezequiel Snatos,26.0,Deu,Zamalek,CDM,3.0,0.0,0.0,1.0,1.0,32500000.0
P00173,Lucas Brown,25.0,Nigeria,Feyenoord,CDM,26.0,0.0,0.0,7.0,0.0,34090000.0
P04944,Nicolas Tyalor,25.0,Portugal,Bayern Munich,DEF,10.0,1.0,2.0,1.0,0.0,32500000.0
P04797,andres taylor jones,27.0,Spain,Tottenham,Forward,21.0,9.0,2.0,0.0,0.0,74072000.0
P02541,Mohamed Khan,26.0,France,Real  Madrid,CB,70.0,0.0,1.0,2.0,0.0,49969766.0
P03263,Kofi Ali,30.0,Swe,Sevilla,RB,1.0,0.0,0.0,1.0,0.0,32500000.0
P04681,Marco Abdullah,20.0,Gh,Juventus,CDM,5.0,0.0,0.0,2.0,0.0,32500000.0
P02261,Daniel Jackson,29.0,Scotland,Atletico Madrid,Defender,13.0,1.0,0.0,0.0,0.0,32500000.0
P02113,marco williams,25.0,Bra,Benfica,DEF,29.0,0.0,0.0,0.0,0.0,6361000.0
P00901,Samuel Abdullah,24.0,Spain,Rangers,CB,9.0,0.0,1.0,0.0,1.0,52488093.0
P01447,Hassan DavIs,20.0,Gh,Paris Saint-Germain,RM,35.0,0.0,2.0,2.0,0.0,16950000.0
P03574,Sebastian Kowalski,25.0,Fra,Bayern Munich,MF,26.0,2.0,0.0,0.0,0.0,32500000.0
P00742,William-Jones,24.0,Ngr,Napoli,MF,33.0,1.0,0.0,7.0,0.0,28219214.0
P02294,MICHAEL MÜLLER,28.0,Spain,Al Ahly,Defender,2.0,0.0,0.0,0.0,0.0,43714000.0
P02453,Liam Jackson,21.0,Esp,Arsenal,CB,19.0,0.0,2.0,0.0,0.0,32500000.0
P02623,Samuel Popov,22.0,Brazil,Napoli,Forward,26.0,20.0,2.0,2.0,0.0,50600000.0
P04079,Adebayo Hernández,25.0,Pol,Barcelona,DEF,12.0,0.0,2.0,1.0,0.0,29835000.0
P01207,Yusuf Z. Wilson,16.0,Ghana,Feyenoord,DEF,4.0,0.0,0.0,1.0,0.0,13565832.0
P00510,Adebayo-Johnson,22.0,France,Bayern Munich,DEF,16.0,0.0,0.0,1.0,0.0,23333222.0
P02621,Benjamin Lopez,23.0,Spain,Arsenal,CAM,28.0,0.0,4.0,0.0,0.0,32090000.000000004
P02803,Alexander-Müller,24.0,Ned,Arsenal,CAM,32.0,0.0,2.0,2.0,0.0,32500000.0
P03314,MATEO KHAN KHAN,26.0,Wales,Bayern Munich,LM,20.0,0.0,1.0,3.0,0.0,32500000.0
P01550,BENJAMIN O'NEILL,25.0,Argentina,Atletico Madrid (loan),Midfielder,11.0,1.0,2.0,2.0,0.0,32006000.0
P04564,Ibrahim Martin,23.0,Us,Al Ahly,RB,0.0,0.0,0.0,0.0,0.0,32500000.0
P02203,Elijah Anderson,23.0,Ivory Coast,Barc elona,Defender,11.0,1.0,1.0,1.0,0.0,56088000.0
P02567,William Novak,32.0,Portugal,Paris Saint-Germain,CAM,27.0,0.0,2.0,4.0,0.0,32500000.0
P03893,Carlos Novak,37.0,Bra,Napoli,ST,19.0,8.0,1.0,3.0,0.0,31283000.0
P02045,AHMED MENAH,25.0,Argentina,Manchester City,GK,10.0,0.0,0.0,0.0,0.0,23780256.0
P00768,Diego Gonzalez,25.0,Deuu,Porto,ST,9.0,3.0,0.0,3.0,0.0,10243119.0
P04873,Ibrahim Jackson,28.0,Scotland,Porto,Forward,38.0,7.0,4.0,4.0,0.0,44955000.0
P03739,Kofi O'Neill,21.0,Ghana,Lazio,FWD,31.0,0.0,2.0,1.0,0.0,34376132.0
P00422,NicolasG onzalez,25.0,Arg,Bayer  Munich,DEF,3.0,0.0,0.0,0.0,0.0,32500000.0
P00124,Daniel O'Neill,25.0,Germany,PSV Eindhoven (loan),GK,22.0,0.0,1.0,6.0,0.0,4800000.0
P04163,Marco Wilson,25.0,Eng,Lazio,GK,0.0,0.0,0.0,2.0,0.0,12961000.0
P02629,Luis T. Rossi,27.0,Ngr,Manchester City,LM,18.0,0.0,0.0,1.0,0.0,32500000.0
P00820,Jacob D. Mensah,26.0,Côte D'Ivoire,Zamalek,Forward,0.0,3.0,0.0,2.0,0.0,19080000.0
P01404,Luis T. Martinez,25.0,Spain,Feye noord,FWD,33.0,0.0,30.0,9.0,0.0,40551000.0
P01383,Chukwu Jackson,22.0,Ivory Coast,Liverpool,CDM,21.0,0.0,3.0,4.0,1.0,20700000.0
P02149,diego fernandez,25.0,Argentina,Tottenham,Midfielder,26.0,2.0,0.0,4.0,0.0,60500000.0
P01576,Chukwu Johnson,32.0,Ivory Coast,Atletico Madrid,FWD,36.0,19.0,0.0,0.0,0.0,32500000.0
P01639,mateo hernández,24.0,Unknown,Liverpool,RB,0.0,0.0,3.0,4.0,0.0,60200000.0
P01796,Marco Lopez,25.0,Brazil,Tottenham,RB,20.0,0.0,0.0,2.0,0.0,32674441.0
P04816,Marco Okeke,24.0,Bra,Sporting,CB,17.0,0.0,0.0,4.0,0.0,32500000.0
P00400,Hassan Schmidt,27.0,Unknown,Manchester City,MF,21.0,0.0,1.0,1.0,0.0,32500000.0
P02311,Elijah G onzalez,24.0,Unknown,Sevilla,Goalkeeper,41.0,0.0,4.0,0.0,0.0,32500000.0
P00883,Fabio Thomas,23.0,U..S.A,Rangers,Midfielder,0.0,0.0,0.0,1.0,0.0,50157000.0
P04974,Diego Santos,30.0,France,Barcelona,GK,0.0,0.0,1.0,0.0,0.0,32500000.0
P02898,SERGIO MARTINEZ,28.0,Poland,Al Ahly,Defender,18.0,1.0,0.0,4.0,0.0,32500000.0
P01353,Ethan Silva,27.0,Poland,Real Madrid,LM,15.0,0.0,2.0,1.0,1.0,47890000.0
P02743,Sebastian Z. Müller,25.0,Nigeria,Bayern Munich,FW,17.0,6.0,0.0,4.0,0.0,32500000.0
P04551,James Schmid t Popov,20.0,Denmark,Sporting,CB,25.0,3.0,2.0,5.0,0.0,32500000.0
P02131,Ethan Costa,27.0,Arg,Napoli,Midfielder,27.0,3.0,3.0,2.0,0.0,32500000.0
P00983,EzequielHernandez,25.0,Unknown,Arsenal,CDM,4.0,0.0,0.0,1.0,0.0,32500000.0
P00457,Jacob Lopez,32.0,Deu,Sevilla,Forward,27.0,0.0,1.0,4.0,0.0,32500000.0
P04120,Marco Garcia,29.0,Nigeria,Arsenal,CDM,37.0,0.0,2.0,1.0,0.0,14333497.0
P01080,ANDRES WILLIAMS,25.0,Deu,Celtic,Midfielder,25.0,1.0,2.0,0.0,0.0,33301000.0
P01951,Jackson Khan,24.0,Ivory Coast,PSV Eindhoven (loan),GK,22.0,0.0,0.0,3.0,0.0,22600000.0
P04315,Sergio-Anderson,31.0,Côte D'Ivoire,Lazio,Defender,13.0,0.0,0.0,3.0,0.0,32500000.0
P00690,Mateo  Moore,20.0,Deu,Bayern Munich,Forward,0.0,4.0,0.0,2.0,0.0,32500000.0
P02430,Adebayo Schmidt,31.0,Eng,Manchester City,Forward,30.0,0.0,0.0,6.0,0.0,30292761.0
P00642,Henry Rodriguez,20.0,Por,Celtic,Defender,29.0,0.0,1.0,3.0,1.0,39820000.0
P02393,Henry Williams,21.0,Nigeria,Porto,Goalkeeper,20.0,0.0,0.0,0.0,0.0,32500000.0
P01954,Yusuf S. O'Neill,27.0,Spain,Napoli,Goalkeeper,1.0,0.0,0.0,0.0,0.0,32500000.0
P02749,Jacob V. Santos,20.0,Netherlands,Lazio (loan),LB,18.0,0.0,1.0,1.0,0.0,27309986.0
P04314,Samuel Hernández,23.0,Deu,Zamalek,GK,39.0,0.0,1.0,3.0,0.0,41941000.0
P03436,Kofi Wilson,28.0,Deu,AC Milan,CDM,18.0,0.0,0.0,6.0,0.0,32500000.0
P03337,Daniel Popov,19.0,Gh,Borussia Dortmund,ST,32.0,10.0,0.0,4.0,0.0,73881000.0
P04767,James Lopez,20.0,Eng,Zamalek,FWD,9.0,2.0,2.0,3.0,0.0,17300000.0
P03371,Levi Silva,25.0,Portugal,Manchester  City,LM,23.0,0.0,0.0,4.0,0.0,23740000.0
P01885,Sergio Williams Schmidt,34.0,Por,Al Ahly,DEF,30.0,3.0,4.0,6.0,1.0,21000000.0
P00390,Oliver J. Gonzalez,24.0,Brazil,Real Madrid,LB,20.0,0.0,0.0,0.0,0.0,32500000.0
P02495,Elijah Thomas,22.0,Scotland,Borussia Dortmund (loan),Forward,0.0,1.0,0.0,0.0,0.0,38400000.0
P03879,Logan Anderson,29.0,Eng,Chelsea,Midfielder,0.0,4.0,1.0,5.0,0.0,30800000.0
P03857,henr y müller,25.0,Unknown,Paris Saint-Germain,Goalkeeper,31.0,0.0,4.0,30.0,0.0,49241209.0
P00846,Liam Y. Ali,23.0,Eng,Manchester United,Midfielder,17.0,3.0,1.0,0.0,0.0,21800000.0
P00543,William Kowalski,24.0,Nigeria,Arsenal,GK,19.0,0.0,0.0,3.0,0.0,46690000.0
P00092,Chukwu-O'Neill,20.0,Wal,Feyenoord,MF,28.0,2.0,2.0,0.0,0.0,42788792.0
P03890,Sebastian-Popvo,27.0,Unknown,Borussia Dortmund,CB,23.0,2.0,0.0,3.0,0.0,32501561.0
P01980,Mason Martinez,23.0,Spain,RB Leipzig,MF,36.0,4.0,4.0,4.0,0.0,79593012.0
P02813,Nicolas Russo Williams,24.0,United States,Atletic Madrid,Forward,15.0,11.0,0.0,0.0,1.0,32500000.0
P04083,Mason Khan,24.0,Eps,Sporting,R,70.0,0.0,0.0,0.0,0.0,32500000.0
P02903,Yusuf Miller,28.0,Ssco,Lazio,CAM,7.0,0.0,0.0,2.0,0.0,37100000.0
P02530,marco martin,20.0,Wales,Inter Mialn,ST,20.0,9.0,0.0,2.0,1.0,41710000.0
P01677,Liam Hernandez,25.0,Sco,Inter Milan,Forward,10.0,2.0,0.0,2.0,0.0,32915999.999999996
P01049,Ezequiel-Taylor,17.0,Usa,AC Milan,FWD,33.0,0.0,1.0,2.0,0.0,30600000.0
P01961,Levi I. Santos,30.0,England,Feyenoord,RM,38.0,0.0,2.0,6.0,0.0,32500000.0
P02531,Lucas Okeke,23.0,Pol,Benfica (loan),LB,21.0,0.0,0.0,1.0,0.0,37480000.0
P03993,Ahmed Novak,27.0,Ngr,Celtic,Midfielder,24.0,3.0,1.0,2.0,0.0,23389000.0
P00238,MARCO NOVAK,25.0,Poland,AC  Milan,DEF,28.0,0.0,3.0,3.0,0.0,7181490.0
P03098,Andres Lopez,27.0,Fra,ZaMalek,LB,22.0,0.0,2.0,3.0,0.0,32500000.0
P03489,James Singh,20.0,Argentina,Tottenham,Midfielder,16.0,2.0,2.0,1.0,0.0,34100000.0
P01134,Samuel Smith,21.0,Argenitna,Paris Saint-Germain,F orward,44.0,13.0,1.0,5.0,0.0,42666319.0
P01806,Levi Anderson,22.0,Swe,Real  Madrid  (loan),Goalkeeper,23.0,0.0,0.0,3.0,0.0,23679536.0
P04318,CARLOS OKEKE,27.0,Brazil,Barcelona,CB,9.0,0.0,0.0,1.0,0.0,37760000.0
P00164,Yusuf Wilson,25.0,Fra,Juventus,GK,0.0,0.0,10.0,4.0,0.0,32500000.0
P03493,Liam Okeke,26.0,Ned,Bayern Munich,Defender,45.0,1.0,5.0,3.0,0.0,32500000.0
P04710,Ivan Gonzalez,28.0,Eng,Ajax,MF,22.0,1.0,0.0,1.0,0.0,32500000.0
P03454,Logan O'Neill,25.0,Scotland,Sporting,RB,28.0,0.0,1.0,3.0,0.0,16794000.0
P03200,Elijah Brown,19.0,Nigeria,Feyenoord,ST,0.0,6.0,3.0,4.0,0.0,50094824.0
P03635,Mateo Miller,18.0,Wal,Real Madrid,ST,17.0,6.0,2.0,4.0,0.0,24900000.0
P03940,benjamin-khan,21.0,France,Manchester City,Goalkeeper,5.0,0.0,0.0,0.0,0.0,32500000.0
P01812,Noah Schmidt,27.0,Spain,Liverpool,Defender,25.0,1.0,5.0,4.0,0.0,32113081.0
P03650,Mason I. O'Neill,18.0,Bra,Manchester United,LB,12.0,0.0,1.0,1.0,0.0,32500000.0
P04050,Kofi Rossi,25.0,Pol,Manchester City,CDM,15.0,0.0,10.0,1.0,0.0,32500000.0
P03614,Ethan Garcia,25.0,Eengland,RB Leipzig,RM,0.0,0.0,1.0,2.0,0.0,32627000.0
P03132,Andres-Taylor,31.0,Gh,nter Milan,ST,21.0,7.0,0.0,2.0,0.0,32500000.0
P03397,Diego Martin,25.0,Ivory Coast,Barcelona,Midfielder,3.0,0.0,0.0,0.0,0.0,18630000.0
P04461,Carlos N. Fernandez,18.0,Sco,Zamalek,LM,21.0,0.0,2.0,0.0,0.0,25645000.0
P04650,Yusuf Williams,26.0,Bra,SportinG,CDM,0.0,0.0,2.0,0.0,0.0,45800000.0
P02821,Noah Hernández,25.0,Ivory Coats,AC Milan (loan),LB,0.0,0.0,2.0,1.0,0.0,32500000.0
P01453,Logan Singh,19.0,Côte D'Ivoire,Benfica,RB,21.0,0.0,0.0,30.0,0.0,33044532.0
P00594,Mason Nguyen,20.0,Dnk,Bayern Munich,RB,14.0,0.0,2.0,0.0,0.0,43600000.0
P00042,James Russo,25.0,Por,Real Madridd,Goalkeeper,27.0,0.0,1.0,0.0,0.0,32500000.0
P00561,Jackson Garcia,25.0,Unknown,Lazio,LB,9.0,0.0,0.0,0.0,0.0,32500000.0
P03274,Diego O'Neill,26.0,Dnk,Roma,Midfieldre,1.0,1.0,0.0,0.0,0.0,42060000.0
P03245,Ethan Santos,20.0,France,Bayern Muniich,Forward,8.0,5.0,0.0,1.0,0.0,20900000.0
P00244,Ethan E. Davis,26.0,Côte D'Ivoire,Ajax,Defender,3.0,0.0,1.0,1.0,0.0,32500000.0
P01340,Adebayo Anderson,22.0,Usa,Inter Milan,Midfielder,8.0,0.0,0.0,0.0,0.0,17535516.0
P02781,Kofi Wilson,25.0,Unknown,Atletico Madrid,ST,16.0,5.0,0.0,0.0,0.0,14562992.0
P03188,Carols Jones,26.0,Unknown,Sporting,Midfielder,17.0,1.0,1.0,1.0,0.0,38907000.0
P03800,Oliver P. Johnson,25.0,Ned,Sevilla,LM,5.0,0.0,0.0,0.0,0.0,25176202.0
P01443,Alexander Singh,25.0,Eng,Juventus,LB,19.0,0.0,0.0,1.0,0.0,13260000.0
P00262,MASON ROSSI,22.0,Ned,Manchester United,Forward,19.0,8.0,1.0,0.0,0.0,40285000.0
P02765,SamuelJ ackson,28.0,Germany,Inter Milan,cDM,0.0,0.0,20.0,0.0,0.0,21425000.0
P01690,Ivan V. Rodriguez,28.0,Dnk,real Madrid,LB,0.0,0.0,0.0,1.0,0.0,18466368.0
P01726,Yusuf Russo,17.0,Spain,RB Leipzig,RB,15.0,0.0,0.0,1.0,0.0,32500000.0
P04793,Liam Johnson,30.0,---,Al Ahly,CB,3.0,0.0,0.0,0.0,0.0,26952087.0
P01867,Alexander Brown,25.0,Spain,Real Madrid,CAM,43.0,0.0,0.0,3.0,0.0,20000000.0
P02497,Ibrahim Santos,29.0,Spain,Arsenal,LM,29.0,0.0,5.0,5.0,0.0,32500000.0
P02011,Sergio Thomas Martinez,20.0,Netherlands,Roma,Midfielder,15.0,2.0,0.0,0.0,0.0,30000000.0
P00341,Alexander-Miller,24.0,Sco,Liverpool,CB,17.0,0.0,0.0,2.0,0.0,32500000.0
P02989,Chukwu Davis,25.0,Swe,Ajax (loan),GK,30.0,0.0,0.0,3.0,0.0,23656009.0
P01602,Kofi Hernández,24.0,Gh,Paris Saint-Germain,DEF,34.0,1.0,1.0,4.0,0.0,20442621.0
P03876,samuel martinez,29.0,Gh,Manchester United,LM,4.0,0.0,1.0,1.0,0.0,43770991.0
P04695,Mohamed Martin,24.0,Esp,JUventus (loan),GK,0.0,0.0,0.0,1.0,0.0,26920000.0
P00481,Liam R. Brown,25.0,Swe,PSV Eindhoven,GK,10.0,0.0,2.0,1.0,0.0,28035785.0
P02826,ahmed smith,17.0,Esp,Celtic,Gaolkeeper,0.0,0.0,0.0,0.0,0.0,19600000.0
P04330,Alexander Brown,28.0,Ivory Coast,Arsenal,FWD,70.0,0.0,1.0,1.0,0.0,43600000.0
P03541,Benjamin Nguyen,25.0,Germany,Bayern unich,FWD,0.0,1.0,0.0,0.0,0.0,32500000.0
P04639,MATEO-ABDULLAH,25.0,Ivory Coast,Tottenham,MF,5.0,0.0,0.0,0.0,0.0,32500000.0
P03047,Ibrahim Davis,21.0,United States,Manchester  United,CB,45.0,1.0,0.0,7.0,0.0,32500000.0
P03991,Ezequiel Rodriguez,19.0,Ngr,Lazio,CAM,2.0,0.0,0.0,0.0,0.0,19442075.0
P01767,Samuel Rodriguez,25.0,Ivory Coast,Barcelona,Goalkeeper,0.0,0.0,0.0,2.0,0.0,20373988.0
P04474,Jackson Moore,21.0,Esp,Bayern Munich,Defender,44.0,1.0,3.0,0.0,0.0,32500000.0
P02454,Oliver Gonzalez,31.0,Deu,Chelsea,LM,25.0,0.0,3.0,3.0,0.0,32500000.0
P02878,Lucas Russo,19.0,Wal,Sevilla,DEF,42.0,1.0,0.0,6.0,0.0,31300000.0
P03816,Luis Khan,30.0,Poland,Sporting,ST,23.0,5.0,1.0,3.0,0.0,33524000.0
P04017,Yusuf N. Hernandez,22.0,Usa,Tottenham,LM,35.0,0.0,2.0,4.0,0.0,17015900.0
P04678,Elijah Okeke,26.0,Unknown,Barcelona,RB,10.0,0.0,2.0,3.0,0.0,46028533.0
P03680,James J. Novak,25.0,Pol,eFyenoord,Midfielder,0.0,5.0,0.0,1.0,0.0,64500000.0
P01272,kofi rodriguez,24.0,Denmark,Celtic,CAM,7.0,0.0,0.0,1.0,0.0,32500000.0
P03078,Lucas Wilson,22.0,Ddnk,Tottenham (loan),FWD,26.0,11.0,3.0,2.0,0.0,32500000.0
P04502,andres davis,23.0,Denmark,Porto,Defender,46.0,0.0,10.0,5.0,0.0,29390000.0
P03095,HASSAN THOMAS,22.0,Portugal,Sevilla,MF,0.0,2.0,0.0,0.0,0.0,22809141.0
P04654,sergio jones,22.0,Arg,Li verpool,Rm,22.0,0.0,0.0,4.0,0.0,41849000.0
P00348,Hassan Moore,30.0,Scoltand,Manchester  CIty,CDM,11.0,0.0,1.0,1.0,0.0,37482000.0
P03882,Jackson U. Costa,21.0,Côte D'Ivoire,AC Milan,RB,25.0,0.0,0.0,4.0,0.0,32500000.0
P04624,Andres-Hernandez,24.0,United States,Tottenham,BR,17.0,0.0,3.0,4.0,0.0,67151408.0
P02563,Mohamed Jackson,32.0,Sweden,Manchester City,RM,18.0,0.0,0.0,2.0,0.0,32500000.0
P04591,Jacob Fernandez,25.0,Bra,Juventus,MF,14.0,2.0,0.0,3.0,0.0,5700000.0
P01424,Jacob Popov,22.0,England,Liverpool,Defender,22.0,0.0,0.0,30.0,0.0,32500000.0
P00657,Samuel Popov,28.0,Scotland,Benfica,Forward,12.0,8.0,0.0,1.0,0.0,32900000.0
P02103,Andres Santos,25.0,Côte D'Ivoire,Bayern  Muich,CAM,27.0,0.0,2.0,4.0,0.0,7546497.0
P02893,Andres Thomas,28.0,Bra,PSV Eindhoven,Forward,1.0,1.0,0.0,0.0,0.0,32500000.0
P02494,carlos smith,16.0,Wal,Arsenal,LM,26.0,0.0,1.0,4.0,0.0,19900000.0
P02666,Jacob Müller,28.0,Arg,Al Ahly,CAM,10.0,0.0,0.0,1.0,0.0,32500000.0
P04016,CHUKWU ALI,26.0,Unknown,Atletico Madrid,LM,42.0,0.0,0.0,6.0,0.0,32500000.0
P03663,Alexander Q. Ali,22.0,Netherlands,Tottenham,RB,23.0,0.0,0.0,5.0,1.0,34688110.0
P03308,Chukwu Jackson,17.0,Sweden,Roma,RM,0.0,0.0,0.0,0.0,0.0,18156672.0
P03097,Daniel O'Neill,19.0,Côte D'Ivoire,Feyenoord,Goalkeeper,22.0,0.0,4.0,4.0,0.0,49860430.0
P03920,Andres Y. Mensah,25.0,Swe,Inter Milan,RB,19.0,0.0,0.0,1.0,0.0,8879000.0
P02501,Jackson Costa,32.0,Sweden,RB Leipzig,ST,26.0,70.0,0.0,2.0,0.0,35760000.0
P01466,Michael  Davis,25.0,Spain,Benfica,MF,18.0,1.0,2.0,0.0,0.0,58600000.0
P02834,CHUKWU ALI,29.0,Argentina,AL Ahly,Forward,5.0,2.0,0.0,0.0,0.0,32500000.0
P00116,Andres Hernández,29.0,Spain,Chelsea,LLM,0.0,0.0,0.0,1.0,0.0,19123543.0
P01822,SERGIO GONZALEZ,24.0,Bra,AC Milan,Forward,26.0,8.0,1.0,4.0,0.0,44690000.0
P01495,logan rossi,25.0,Poland,RB Leeipzig,Forward,42.0,17.0,4.0,6.0,0.0,87033670.0
P02402,SAMUEL J. O'NEILL,29.0,Englad,Rangers,DEF,4.0,1.0,0.0,0.0,0.0,13910000.0
P01233,Andres Johnson,28.0,United States,Roma,CAM,4.0,0.0,0.0,1.0,0.0,32500000.0
P02662,Jacob Popov,25.0,Unknown,Ajax,LB,26.0,0.0,0.0,8.0,1.0,17540000.0
P04101,Kofi-Hernandez,19.0,Nigeria,Al  Ahly,Midfielder,17.0,0.0,10.0,0.0,0.0,24627000.0
P04574,Liam-Silva,22.0,England,Lazio,LB,11.0,0.0,0.0,0.0,0.0,39050000.0
P01154,aFbio Popov,20.0,Ned,Barcelona,Defender,26.0,0.0,2.0,7.0,0.0,35998431.0
P03849,Daniel Silva,24.0,Denmark,Feyenoord,FWD,37.0,17.0,0.0,9.0,0.0,15510000.0
P00058,Diego Khan,29.0,Deu,Inter Milan,Defender,14.0,0.0,20.0,1.0,0.0,32500000.0
P04105,Carlos Gonzalez,26.0,Wales,Sevilla,Midfielder,23.0,20.0,2.0,0.0,0.0,20700000.0
P04289,Yusuf Fernandez,27.0,Spainn,Manchesterr City,Midfielder,70.0,1.0,1.0,0.0,0.0,37400000.0
P04946,Carlos Costa,24.0,Dnk,Borussia Dortmund,CDM,26.0,0.0,6.0,4.0,0.0,32078000.000000004
P01736,Sergio Popov,21.0,Spain,Porto,Defender,13.0,0.0,0.0,2.0,0.0,16230000.0
P02197,Alexande rNguyen,25.0,Gh,Al Ahly,Goalkeeper,26.0,0.0,1.0,2.0,0.0,7600000.0
P03554,James N. Davis,25.0,France,Borussia Dortmund,RM,36.0,0.0,1.0,1.0,0.0,32219974.0
P02476,Ezequiel Russo,19.0,Unknown,Zamalek,RB,11.0,0.0,1.0,1.0,0.0,32500000.0
P02565,Lucas Abdullah,28.0,Swe,Manchester City,Defender,18.0,0.0,0.0,4.0,0.0,13438636.0
P03159,Logan Garcia,23.0,Scotland,Inter Milan,GK,33.0,0.0,10.0,4.0,0.0,32500000.0
P04035,Luis Schmidt,23.0,Usa,Lazio,Midfielder,31.0,3.0,1.0,2.0,0.0,32500000.0
P03656,Liam Müller,29.0,Sweden,Ajax,Forward,14.0,4.0,1.0,3.0,0.0,43122353.0
P00708,MOHAMED SILVA,24.0,Spain,Napoli (loan),ST,24.0,7.0,0.0,2.0,0.0,32500000.0
P04281,Ahmed Martin,25.0,Gh,Lazio,Forward,70.0,3.0,4.0,2.0,0.0,44352314.0
P01094,William Moore,25.0,Unknown,Real Madrid,CB,20.0,0.0,0.0,4.0,0.0,32500000.0
P04840,Marco Garcia,25.0,Spain,Sporting,RB,7.0,0.0,0.0,0.0,0.0,50679424.0
P01377,Mason w. Davis,25.0,France,Real Madrid,MF,0.0,1.0,1.0,0.0,0.0,32500000.0
P04914,Ivan O. Novak,25.0,Eng,Juvntus,Defender,16.0,1.0,0.0,0.0,0.0,5194686.0
P00073,Benjamin Silva,23.0,Argentina,Roma,GK,22.0,0.0,0.0,3.0,0.0,32500000.0
P01923,Luis T. Schmidt,25.0,Usa,Chelsea,CAM,0.0,0.0,1.0,7.0,0.0,18230000.0
P03174,Fabio-Moore,26.0,Ghana,Lazio,LM,18.0,0.0,0.0,2.0,0.0,17971851.0
P01765,Ezequiel Russo,25.0,Spain,Sevilla,GK,4.0,0.0,0.0,0.0,0.0,32500000.0
P00744,SAMUEL JACKSON,26.0,Ivory Coast,Juventus,CB,40.0,1.0,3.0,6.0,0.0,40600000.0
P04319,Ivan Martinez,23.0,Ngr,Zamalek,LB,0.0,0.0,7.0,3.0,0.0,32500000.0
P01006,Fabio Hernández,27.0,Swe,Sevilla,GK,0.0,0.0,2.0,0.0,0.0,50568274.0
P02669,Kofi U. Rodriguez,23.0,Esp,Sevilla,ST,0.0,16.0,2.0,4.0,0.0,57210000.0
P01191,Fabio Popov,22.0,Ngr,Zamalek,ST,15.0,9.0,0.0,2.0,0.0,32500000.0
P04632,Mason Martin,29.0,Nigeria,Juventus,Forward,30.0,7.0,3.0,3.0,0.0,26040000.0
